2023-09-23 00:54:23,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:54:33,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:55:30,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:55:46,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:56:19,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276To 281/5
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:56:24,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276To 281/5
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:57:07,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276To 281/5
India won by 5 wickets (with 8 balls remaining)
Result
"
2023-09-23 00:57:12,"IND v AUS(48.4/50 ov, T:277)  1st ODI (D/N), Mohali, September 22, 2023, Australia tour of India
: 276To 281/5
India won by 5 wickets (with 8 balls remaining)
Result
"
